"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Measles","All cases","Distribution by vaccination status","%","2010-09","UK","United Kingdom",3,">=2 doses",3.125000000
"Measles","All cases","Distribution by vaccination status","%","2010-09","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-09","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-10","UK","United Kingdom",1,"Unvaccinated",80.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-10","UK","United Kingdom",2,"1 dose",12.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-10","UK","United Kingdom",3,">=2 doses",8.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-10","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-10","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-11","UK","United Kingdom",1,"Unvaccinated",76.470588230
"Measles","All cases","Distribution by vaccination status","%","2010-11","UK","United Kingdom",2,"1 dose",17.647058820
"Measles","All cases","Distribution by vaccination status","%","2010-11","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-11","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-11","UK","United Kingdom",5,"Unknown",5.882352940
"Measles","All cases","Distribution by vaccination status","%","2010-12","UK","United Kingdom",1,"Unvaccinated",66.666666660
"Measles","All cases","Distribution by vaccination status","%","2010-12","UK","United Kingdom",2,"1 dose",33.333333330
"Measles","All cases","Distribution by vaccination status","%","2010-12","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-12","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-12","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-01","UK","United Kingdom",1,"Unvaccinated",96.296296290
"Measles","All cases","Distribution by vaccination status","%","2011-01","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-01","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-01","UK","United Kingdom",4,"Unknown doses",3.703703700
"Measles","All cases","Distribution by vaccination status","%","2011-01","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-02","UK","United Kingdom",1,"Unvaccinated",84.848484840
"Measles","All cases","Distribution by vaccination status","%","2011-02","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-02","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-02","UK","United Kingdom",4,"Unknown doses",12.121212120
"Measles","All cases","Distribution by vaccination status","%","2011-02","UK","United Kingdom",5,"Unknown",3.030303030
"Measles","All cases","Distribution by vaccination status","%","2011-03","UK","United Kingdom",1,"Unvaccinated",80.555555550
"Measles","All cases","Distribution by vaccination status","%","2011-03","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-03","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-03","UK","United Kingdom",4,"Unknown doses",15.972222220
"Measles","All cases","Distribution by vaccination status","%","2011-03","UK","United Kingdom",5,"Unknown",3.472222220
"Measles","All cases","Distribution by vaccination status","%","2011-04","UK","United Kingdom",1,"Unvaccinated",94.736842100
"Measles","All cases","Distribution by vaccination status","%","2011-04","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-04","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-04","UK","United Kingdom",4,"Unknown doses",4.093567250
"Measles","All cases","Distribution by vaccination status","%","2011-04","UK","United Kingdom",5,"Unknown",1.169590640
"Measles","All cases","Distribution by vaccination status","%","2011-05","UK","United Kingdom",1,"Unvaccinated",90.909090900
"Measles","All cases","Distribution by vaccination status","%","2011-05","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-05","UK","United Kingdom",3,"Unknown doses",4.278074860
"Measles","All cases","Distribution by vaccination status","%","2011-05","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-05","UK","United Kingdom",5,"Unknown",4.812834220
"Measles","All cases","Distribution by vaccination status","%","2011-06","UK","United Kingdom",1,"Unvaccinated",90.225563900
"Measles","All cases","Distribution by vaccination status","%","2011-06","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-06","UK","United Kingdom",3,"Unknown doses",9.022556390
"Measles","All cases","Distribution by vaccination status","%","2011-06","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-06","UK","United Kingdom",5,"Unknown",0.751879690
"Measles","All cases","Distribution by vaccination status","%","2011-07","UK","United Kingdom",1,"Unvaccinated",88.571428570
"Measles","All cases","Distribution by vaccination status","%","2011-07","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-07","UK","United Kingdom",3,"Unknown doses",10.476190470
"Measles","All cases","Distribution by vaccination status","%","2011-07","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-07","UK","United Kingdom",5,"Unknown",0.952380950
"Measles","All cases","Distribution by vaccination status","%","2011-08","UK","United Kingdom",1,"Unvaccinated",93.333333330
"Measles","All cases","Distribution by vaccination status","%","2011-08","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-08","UK","United Kingdom",3,"Unknown doses",6.666666660
"Measles","All cases","Distribution by vaccination status","%","2011-08","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-08","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-09","UK","United Kingdom",1,"Unvaccinated",94.545454540
"Measles","All cases","Distribution by vaccination status","%","2011-09","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-09","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-09","UK","United Kingdom",4,"Unknown doses",5.454545450
"Measles","All cases","Distribution by vaccination status","%","2011-09","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-10","UK","United Kingdom",1,"Unvaccinated",88.888888880
"Measles","All cases","Distribution by vaccination status","%","2011-10","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-10","UK","United Kingdom",3,"Unknown doses",11.111111110
"Measles","All cases","Distribution by vaccination status","%","2011-10","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-10","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-11","UK","United Kingdom",1,"Unvaccinated",98.507462680
"Measles","All cases","Distribution by vaccination status","%","2011-11","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-11","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-11","UK","United Kingdom",4,"Unknown doses",1.492537310
"Measles","All cases","Distribution by vaccination status","%","2011-11","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-12","UK","United Kingdom",1,"Unvaccinated",92.982456140
"Measles","All cases","Distribution by vaccination status","%","2011-12","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-12","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2011-12","UK","United Kingdom",4,"Unknown doses",7.017543850
"Measles","All cases","Distribution by vaccination status","%","2011-12","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-01","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-01","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-01","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-01","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-01","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-02","UK","United Kingdom",1,"Unvaccinated",90.265486720
"Measles","All cases","Distribution by vaccination status","%","2012-02","UK","United Kingdom",2,"1 dose",6.194690260
"Measles","All cases","Distribution by vaccination status","%","2012-02","UK","United Kingdom",3,">=2 doses",3.539823000
"Measles","All cases","Distribution by vaccination status","%","2012-02","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-02","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-03","UK","United Kingdom",1,"Unvaccinated",90.476190470
"Measles","All cases","Distribution by vaccination status","%","2012-03","UK","United Kingdom",2,"1 dose",5.442176870
"Measles","All cases","Distribution by vaccination status","%","2012-03","UK","United Kingdom",3,">=2 doses",3.401360540
"Measles","All cases","Distribution by vaccination status","%","2012-03","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-03","UK","United Kingdom",5,"Unknown",0.680272100
"Measles","All cases","Distribution by vaccination status","%","2012-04","UK","United Kingdom",1,"Unvaccinated",93.782383410
"Measles","All cases","Distribution by vaccination status","%","2012-04","UK","United Kingdom",2,"1 dose",3.626943000
"Measles","All cases","Distribution by vaccination status","%","2012-04","UK","United Kingdom",3,">=2 doses",1.554404140
"Measles","All cases","Distribution by vaccination status","%","2012-04","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-04","UK","United Kingdom",5,"Unknown",1.036269430
"Measles","All cases","Distribution by vaccination status","%","2012-05","UK","United Kingdom",1,"Unvaccinated",94.097222220
"Measles","All cases","Distribution by vaccination status","%","2012-05","UK","United Kingdom",2,"1 dose",3.472222220
"Measles","All cases","Distribution by vaccination status","%","2012-05","UK","United Kingdom",3,">=2 doses",2.430555550
"Measles","All cases","Distribution by vaccination status","%","2012-05","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2012-05","UK","United Kingdom",5,"Unknown",0.000000000
